"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2017","AQS","180970043","1","16.4","ug/m3 LC","60","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/04/2017","AQS","180970043","1","6.9","ug/m3 LC","29","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/07/2017","AQS","180970043","1","12","ug/m3 LC","50","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/10/2017","AQS","180970043","1","8.4","ug/m3 LC","35","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/13/2017","AQS","180970043","1","14.8","ug/m3 LC","57","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/16/2017","AQS","180970043","1","19.5","ug/m3 LC","67","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/19/2017","AQS","180970043","1","12","ug/m3 LC","50","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/22/2017","AQS","180970043","1","9.9","ug/m3 LC","41","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/25/2017","AQS","180970043","1","9.2","ug/m3 LC","38","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/28/2017","AQS","180970043","1","16.9","ug/m3 LC","61","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/31/2017","AQS","180970043","1","7.4","ug/m3 LC","31","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"02/03/2017","AQS","180970043","1","6.5","ug/m3 LC","27","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"02/06/2017","AQS","180970043","1","22.3","ug/m3 LC","72","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"02/09/2017","AQS","180970043","1","6.8","ug/m3 LC","28","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"02/12/2017","AQS","180970043","1","10","ug/m3 LC","42","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"02/15/2017","AQS","180970043","1","3","ug/m3 LC","13","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"02/18/2017","AQS","180970043","1","11.5","ug/m3 LC","48","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"02/21/2017","AQS","180970043","1","15","ug/m3 LC","57","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"02/24/2017","AQS","180970043","1","7.9","ug/m3 LC","33","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"02/27/2017","AQS","180970043","1","8","ug/m3 LC","33","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/02/2017","AQS","180970043","1","7.2","ug/m3 LC","30","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/05/2017","AQS","180970043","1","7.8","ug/m3 LC","33","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/08/2017","AQS","180970043","1","6.8","ug/m3 LC","28","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/11/2017","AQS","180970043","1","3.8","ug/m3 LC","16","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/14/2017","AQS","180970043","1","6.2","ug/m3 LC","26","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/17/2017","AQS","180970043","1","16.7","ug/m3 LC","61","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/20/2017","AQS","180970043","1","11","ug/m3 LC","46","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/23/2017","AQS","180970043","1","7.4","ug/m3 LC","31","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/26/2017","AQS","180970043","1","6","ug/m3 LC","25","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"03/29/2017","AQS","180970043","1","6.1","ug/m3 LC","25","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"04/01/2017","AQS","180970043","1","3.9","ug/m3 LC","16","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"04/04/2017","AQS","180970043","1","7.9","ug/m3 LC","33","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"04/07/2017","AQS","180970043","1","2.3","ug/m3 LC","10","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"04/10/2017","AQS","180970043","1","9","ug/m3 LC","38","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"04/13/2017","AQS","180970043","1","10.3","ug/m3 LC","43","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"04/16/2017","AQS","180970043","1","7.9","ug/m3 LC","33","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"04/28/2017","AQS","180970043","1","12.2","ug/m3 LC","51","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"05/01/2017","AQS","180970043","1","3.9","ug/m3 LC","16","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"05/04/2017","AQS","180970043","1","3.8","ug/m3 LC","16","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"05/07/2017","AQS","180970043","1","3.1","ug/m3 LC","13","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"05/10/2017","AQS","180970043","1","13.4","ug/m3 LC","54","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"05/13/2017","AQS","180970043","1","13.4","ug/m3 LC","54","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"05/19/2017","AQS","180970043","1","10.6","ug/m3 LC","44","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"05/22/2017","AQS","180970043","1","6.3","ug/m3 LC","26","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"05/25/2017","AQS","180970043","1","9.5","ug/m3 LC","40","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"05/28/2017","AQS","180970043","1","10.9","ug/m3 LC","45","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/03/2017","AQS","180970043","1","19.6","ug/m3 LC","67","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/06/2017","AQS","180970043","1","5","ug/m3 LC","21","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/09/2017","AQS","180970043","1","8.8","ug/m3 LC","37","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/12/2017","AQS","180970043","1","10.8","ug/m3 LC","45","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/15/2017","AQS","180970043","1","6.1","ug/m3 LC","25","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/18/2017","AQS","180970043","1","6","ug/m3 LC","25","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/21/2017","AQS","180970043","1","10","ug/m3 LC","42","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/24/2017","AQS","180970043","1","6.2","ug/m3 LC","26","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/27/2017","AQS","180970043","1","5.5","ug/m3 LC","23","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"06/30/2017","AQS","180970043","1","7.2","ug/m3 LC","30","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/03/2017","AQS","180970043","1","14.3","ug/m3 LC","56","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/06/2017","AQS","180970043","1","10.2","ug/m3 LC","43","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/09/2017","AQS","180970043","1","12.6","ug/m3 LC","52","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/12/2017","AQS","180970043","1","13.2","ug/m3 LC","53","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/15/2017","AQS","180970043","1","5.2","ug/m3 LC","22","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/18/2017","AQS","180970043","1","16.4","ug/m3 LC","60","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/21/2017","AQS","180970043","1","9","ug/m3 LC","38","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/24/2017","AQS","180970043","1","7.6","ug/m3 LC","32","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/27/2017","AQS","180970043","1","10.9","ug/m3 LC","45","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"07/30/2017","AQS","180970043","1","9.1","ug/m3 LC","38","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/02/2017","AQS","180970043","1","10.9","ug/m3 LC","45","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/05/2017","AQS","180970043","1","8.5","ug/m3 LC","35","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/08/2017","AQS","180970043","1","9","ug/m3 LC","38","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/11/2017","AQS","180970043","1","18.3","ug/m3 LC","64","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/14/2017","AQS","180970043","1","9.9","ug/m3 LC","41","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/17/2017","AQS","180970043","1","9.4","ug/m3 LC","39","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/20/2017","AQS","180970043","1","12.1","ug/m3 LC","51","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/23/2017","AQS","180970043","1","7.6","ug/m3 LC","32","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/26/2017","AQS","180970043","1","10.2","ug/m3 LC","43","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"08/29/2017","AQS","180970043","1","10.6","ug/m3 LC","44","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/01/2017","AQS","180970043","1","5.6","ug/m3 LC","23","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/04/2017","AQS","180970043","1","19.1","ug/m3 LC","66","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/07/2017","AQS","180970043","1","6.9","ug/m3 LC","29","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/10/2017","AQS","180970043","1","5.8","ug/m3 LC","24","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/13/2017","AQS","180970043","1","3.7","ug/m3 LC","15","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/16/2017","AQS","180970043","1","11.5","ug/m3 LC","48","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/19/2017","AQS","180970043","1","10.3","ug/m3 LC","43","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/22/2017","AQS","180970043","1","19.3","ug/m3 LC","66","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/25/2017","AQS","180970043","1","13.1","ug/m3 LC","53","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"09/28/2017","AQS","180970043","1","4.3","ug/m3 LC","18","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/01/2017","AQS","180970043","1","4.9","ug/m3 LC","20","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/04/2017","AQS","180970043","1","8.5","ug/m3 LC","35","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/07/2017","AQS","180970043","1","6.8","ug/m3 LC","28","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/10/2017","AQS","180970043","1","8.4","ug/m3 LC","35","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/13/2017","AQS","180970043","1","9.1","ug/m3 LC","38","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/16/2017","AQS","180970043","1","4.5","ug/m3 LC","19","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/19/2017","AQS","180970043","1","13.9","ug/m3 LC","55","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/22/2017","AQS","180970043","1","7.2","ug/m3 LC","30","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/25/2017","AQS","180970043","1","8.3","ug/m3 LC","35","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/28/2017","AQS","180970043","1","4.4","ug/m3 LC","18","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"10/31/2017","AQS","180970043","1","8.8","ug/m3 LC","37","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"11/03/2017","AQS","180970043","1","9.5","ug/m3 LC","40","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"11/06/2017","AQS","180970043","1","4.5","ug/m3 LC","19","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"11/09/2017","AQS","180970043","1","18.9","ug/m3 LC","65","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"11/12/2017","AQS","180970043","1","18.4","ug/m3 LC","64","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"11/15/2017","AQS","180970043","1","12.9","ug/m3 LC","53","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"11/18/2017","AQS","180970043","1","7.3","ug/m3 LC","30","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"11/21/2017","AQS","180970043","1","8.3","ug/m3 LC","35","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"11/27/2017","AQS","180970043","1","8.5","ug/m3 LC","35","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"11/30/2017","AQS","180970043","1","13.9","ug/m3 LC","55","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"12/03/2017","AQS","180970043","1","29.3","ug/m3 LC","87","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"12/06/2017","AQS","180970043","1","5.9","ug/m3 LC","25","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"12/09/2017","AQS","180970043","1","7.6","ug/m3 LC","32","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"12/12/2017","AQS","180970043","1","6.8","ug/m3 LC","28","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"12/15/2017","AQS","180970043","1","13.5","ug/m3 LC","54","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"12/18/2017","AQS","180970043","1","11.5","ug/m3 LC","48","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"12/30/2017","AQS","180970043","1","15.7","ug/m3 LC","59","Indpls- West St.","2","200.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7449926753646","-86.1664643225722"
"01/01/2017","AQS","180970078","1","15.4","ug/m3 LC","58","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/04/2017","AQS","180970078","1","4","ug/m3 LC","17","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
